[8010ns] [0x1B0] [0x04600793] | li a5,70 | x15 = 70 , 0x46

[8020ns] [0x1B4] [0x1980006F] | j 34c <function+0x21c> | x0 = 440 , 0x1b8

[8070ns] [0x34C] [0x00078513] | mv a0,a5 | x10 = 70 , 0x46

[8120ns] [0x350] [0x01C12403] | lw s0,28(sp) | x8 = 2048 , 0x800

[8130ns] [0x354] [0x02010113] | add sp,sp,32 | x2 = 1600 , 0x640

[8140ns] [0x358] [0x00008067] | ret  | x0 = 860 , 0x35c

[8150ns] [0x38] [0x00050793] | mv a5,a0 | x15 = 70 , 0x46

